Date,corr126,beta252,beta_cv,adf_p252,eg_p252,half_life252,resid_sigma252,zero_cross126,opportunities63,trail126_sharpe,trail126_return,trail126_trades,trail126_win_rate,gate_structural,gate_confirmed
2023-02-24,0.9078781773523784,0.4508381029122673,0.19881034185058832,0.034275136253868584,0.1071579841478077,9.75327936431117,0.025962218367873064,16,4,-1.9123818576148222,-0.04732216797219124,6,0.3333333333333333,True,False
2023-03-03,0.904700826060661,0.4491998849430998,0.21274789009755019,0.03447256143028538,0.10751301518105238,9.779360815267722,0.026061732876476104,18,5,-1.8910541486695118,-0.048299081446048,6,0.16666666666666666,True,False
2023-03-10,0.9021366807145759,0.4503081324495786,0.23268633629367574,0.04273927526571723,0.12757108812081164,10.18573690032266,0.02646719247939246,13,4,-1.758300302534054,-0.045701179463374264,5,0.2,True,False
2023-03-17,0.905412296588367,0.4493973433291388,0.2658706089115384,0.024324191849426104,0.08039268794225818,9.464089058956974,0.026031386542814953,14,4,-2.263592124927123,-0.05943562671161973,5,0.2,True,False
2023-03-24,0.9079890006442244,0.44763395188783595,0.3104260787223993,0.03019221759698773,0.09586849581629736,9.731431451113224,0.02606404611642711,16,4,-2.2320420946145743,-0.058807561147532605,5,0.2,True,False
2023-03-31,0.9067162963341509,0.45223969369631273,0.2597498347733514,0.19752078508003312,0.4070700709523361,13.810569178392312,0.026782360318380417,19,5,-1.2593107222771827,-0.03375009405302343,4,0.25,True,False
2023-04-07,0.9139603548052389,0.45657059387900495,0.14259602465589136,0.14251545557715528,0.3224117047802977,13.626449602103236,0.02813469911439916,23,3,-1.650604160026376,-0.045169738437904616,5,0.2,True,False
2023-04-14,0.9112219579131631,0.47146608632800846,0.21700784723638875,0.1043387387065467,0.2552165985243563,13.281529991183934,0.028639741858097197,19,1,-1.3398160682281728,-0.03780419825456649,4,0.0,False,False
2023-04-21,0.9064657488618727,0.48104893279988137,0.21488200405795008,0.21373984413671165,0.43052532946703925,15.97035703573294,0.02932778928499675,17,2,-2.0856141878967613,-0.06047306808014907,4,0.0,False,False
2023-04-28,0.9082695254850239,0.48543897664418434,0.20868453395666098,0.30114218620349437,0.5404242466120877,18.092276997860537,0.03001999006111266,15,3,-2.3057967061277878,-0.06702903090175194,4,0.0,False,False
